"('mid',)","('ordering',)","('pid',)","('category',)","('job',)"
tt1211956,3,nm1265067,actor,
tt1211956,4,nm0000352,actor,
tt1211956,5,nm0405632,director,
tt1211956,6,nm1974016,writer,screenplay by
tt1211956,7,nm0445669,writer,screenplay by
tt1211956,8,nm0107509,producer,producer
tt1211956,9,nm0004799,producer,producer
tt1212450,10,nm0279651,producer,producer
tt1212450,1,nm0362766,actor,
tt1212450,2,nm0479471,actor,
tt1212450,3,nm0001602,actor,
tt1212450,4,nm0164809,actor,
tt1212450,5,nm0384825,director,
tt1212450,6,nm0147022,writer,screenplay by
tt1212450,7,nm2967574,writer,"based on the book by: ""The Wettest County in the World"""
tt1212450,8,nm2918260,producer,producer
tt1212450,9,nm2691892,producer,producer
tt1213641,10,nm2327099,producer,producer
tt1213641,1,nm0331516,actor,
tt1213641,2,nm2946516,actress,
tt1213641,3,nm0164809,actor,
tt1213641,4,nm0151419,actor,
tt1213641,5,nm3227090,director,
tt1213641,6,nm1802857,writer,screenplay by
tt1213641,7,nm2973253,writer,based on the book by
tt1213641,8,nm2125212,producer,producer
tt1213641,9,nm0324041,producer,producer
tt1213663,10,nm0691084,cinematographer,director of photography
tt1213663,1,nm0670408,actor,
tt1213663,2,nm0296545,actor,
tt1213663,3,nm0293509,actor,
tt1213663,4,nm0683253,actress,
tt1213663,5,nm0942367,director,
tt1213663,6,nm0079677,producer,producer
tt1213663,7,nm0271479,producer,producer
tt1213663,8,nm0661912,producer,producer
tt1213663,9,nm1888527,composer,
tt1216475,10,nm0315974,composer,
tt1216475,1,nm0005562,actor,
tt1216475,2,nm1249256,actor,
tt1216475,3,nm0000323,actor,
tt1216475,4,nm0607865,actress,
tt1216475,5,nm0005124,director,
tt1216475,6,nm0506977,director,co-director
tt1216475,7,nm1557594,writer,original story by
tt1216475,8,nm0703078,writer,screenplay by
tt1216475,9,nm0714066,producer,producer
tt1216492,10,nm0083696,producer,producer
tt1216492,1,nm0010736,actress,
tt1216492,2,nm0328828,actor,
tt1216492,3,nm0004395,actor,
tt1216492,4,nm0001475,actor,
tt1216492,5,nm0875793,director,
tt1216492,6,nm0438226,writer,written by
tt1216492,7,nm0253323,writer,written by
tt1216492,8,nm0053388,producer,producer
tt1216492,9,nm0070454,producer,producer
tt1217209,10,nm0236462,composer,
tt1217209,1,nm0531808,actress,
tt1217209,2,nm0175262,actor,
tt1217209,3,nm0000668,actress,
tt1217209,4,nm0910278,actress,
tt1217209,5,nm0028764,director,
tt1217209,6,nm0152312,director,
tt1217209,7,nm0700760,director,co-director
tt1217209,8,nm0575293,writer,screenplay by
tt1217209,9,nm0764780,producer,producer
tt1217613,10,nm0262210,cinematographer,director of photography
tt1217613,1,nm0001173,actor,
tt1217613,2,nm0735442,actress,
tt1217613,3,nm0005256,actress,
tt1217613,4,nm1913125,actor,
tt1217613,5,nm0509448,director,
tt1217613,6,nm0078203,writer,written by
tt1217613,7,nm1506459,producer,producer
tt1217613,8,nm0605775,producer,producer
tt1217613,9,nm0003911,composer,
tt1219289,10,nm0502794,composer,
tt1219289,1,nm0177896,actor,
tt1219289,2,nm0295484,actress,
tt1219289,3,nm0180411,actress,
tt1219289,4,nm0000134,actor,
tt1219289,5,nm1139726,director,
tt1219289,6,nm0228908,writer,screenplay
tt1219289,7,nm2982186,writer,"novel ""The Dark Fields"""
tt1219289,8,nm1448916,producer,producer
tt1219289,9,nm0472256,producer,producer
tt1219827,10,nm7191024,producer,producer
tt1219827,1,nm0424060,actress,
tt1219827,2,nm1561982,actor,
tt1219827,3,nm0001429,actor,
tt1219827,4,nm0000300,actress,
tt1219827,5,nm2782185,director,
tt1219827,6,nm0794385,writer,"based on the comic ""The Ghost in the Shell"" by"
tt1219827,7,nm1150145,writer,screenplay by
tt1219827,8,nm0923980,writer,screenplay by
tt1219827,9,nm0472567,writer,screenplay by
tt1220634,10,nm0474709,producer,producer
tt1220634,1,nm0000170,actress,
tt1220634,2,nm0005123,actress,
tt1220634,3,nm0589505,actor,
tt1220634,4,nm0167649,actor,
tt1220634,5,nm0027271,director,
tt1220634,6,nm0093337,producer,producer
tt1220634,7,nm0138502,producer,producer
tt1220634,8,nm0251536,producer,producer
tt1220634,9,nm0352820,producer,producer
tt1220719,10,nm0461922,cinematographer,director of photography
tt1220719,1,nm0947447,actor,
tt1220719,2,nm0945189,actor,
tt1220719,3,nm0266658,actor,
tt1220719,4,nm0482628,actor,
tt1220719,5,nm0948159,director,
tt1220719,6,nm2774833,writer,screenplay
tt1220719,7,nm5335213,writer,
tt1220719,8,nm2260417,producer,executive producer
tt1220719,9,nm0442766,composer,
tt1226229,10,nm1015867,composer,
tt1226229,1,nm1706767,actor,
tt1226229,2,nm1258970,actor,
tt1226229,3,nm0005253,actress,
tt1226229,4,nm0126284,actress,
tt1226229,5,nm0831557,director,
tt1226229,6,nm0781981,writer,characters
tt1226229,7,nm0031976,producer,producer
tt1226229,8,nm0124239,producer,producer
tt1226229,9,nm0745247,producer,producer
tt1228705,10,nm0456158,writer,Marvel comic book
tt1228705,1,nm0000375,actor,
tt1228705,2,nm0000620,actor,
tt1228705,3,nm0000569,actress,
tt1228705,4,nm0000332,actor,
tt1228705,5,nm0269463,director,
tt1228705,6,nm0857620,writer,screenplay
tt1228705,7,nm0498278,writer,Marvel comic book
tt1228705,8,nm1411347,writer,Marvel comic book
tt1228705,9,nm1293367,writer,Marvel comic book
tt1228987,10,nm0317642,producer,producer
tt1228987,1,nm2240346,actor,
tt1228987,2,nm1631269,actress,
tt1228987,3,nm0420955,actor,
tt1228987,4,nm0120648,actress,
tt1228987,5,nm0716257,director,
tt1228987,6,nm0512137,writer,"screenplay ""Låt den rätte komma in"""
tt1228987,7,nm1180690,producer,producer
tt1228987,8,nm0116348,producer,producer
tt1228987,9,nm0247524,producer,producer
tt1229238,10,nm1333357,producer,producer
tt1229238,1,nm0000129,actor,
tt1229238,2,nm0719637,actor,
tt1229238,3,nm0670408,actor,
tt1229238,4,nm1745736,actress,
tt1229238,5,nm0083348,director,
tt1229238,6,nm0312367,writer,"television series ""Mission: Impossible"""
tt1229238,7,nm0032227,writer,written by
tt1229238,8,nm0625858,writer,written by
tt1229238,9,nm0009190,producer,producer
tt1229340,10,nm0107855,editor,
tt1229340,1,nm0002071,actor,
tt1229340,2,nm0000775,actress,
tt1229340,3,nm0748620,actor,
tt1229340,4,nm0136797,actor,
tt1229340,5,nm0570912,director,
tt1229340,6,nm0031976,producer,producer
tt1229340,7,nm1420126,composer,
tt1229340,8,nm0622474,composer,
tt1229340,9,nm0005929,cinematographer,director of photography
tt1231583,10,nm0065100,composer,
tt1231583,1,nm0000375,actor,
tt1231583,2,nm0302108,actor,
tt1231583,3,nm1157358,actress,
tt1231583,4,nm0004937,actor,
tt1231583,5,nm0680846,director,
tt1231583,6,nm0169180,writer,screenplay
tt1231583,7,nm0293139,writer,screenplay
tt1231583,8,nm1186373,writer,screenplay
tt1231583,9,nm0325175,producer,producer
tt1231587,10,nm0601597,producer,producer
tt1231587,1,nm0000131,actor,
tt1231587,2,nm1117791,actor,
tt1231587,3,nm0732497,actor,
tt1231587,4,nm0241173,actor,
tt1231587,5,nm0684336,director,
tt1231587,6,nm0372222,writer,screenplay
tt1231587,7,nm1890845,writer,screenplay
tt1231587,8,nm1898234,writer,screenplay
tt1231587,9,nm0517808,producer,producer
tt1232829,10,nm0605775,producer,producer
tt1232829,1,nm1706767,actor,
tt1232829,2,nm1475594,actor,
tt1232829,3,nm0001084,actor,
tt1232829,4,nm0488953,actress,
tt1232829,5,nm0520488,director,
tt1232829,6,nm0588087,director,
tt1232829,7,nm0045209,writer,screenplay
tt1232829,8,nm0367895,writer,television series
tt1232829,9,nm0004798,writer,television series
tt1233227,10,nm0467977,producer,producer
tt1233227,1,nm0068551,actor,
tt1233227,2,nm0541908,actor,
tt1233227,3,nm0001679,actor,
tt1233227,4,nm0751018,actress,
tt1233227,5,nm0340436,director,
tt1233227,6,nm1733317,writer,screenplay
tt1233227,7,nm1729303,writer,screenplay
tt1233227,8,nm0121117,producer,producer
tt1233227,9,nm0388898,producer,producer
tt1234548,10,nm0005696,cinematographer,director of photography
tt1234548,1,nm0000191,actor,
tt1234548,2,nm0000123,actor,
tt1234548,3,nm0000228,actor,
tt1234548,4,nm0000313,actor,
tt1234548,5,nm0381416,director,
tt1234548,6,nm0740160,writer,inspired by the book
tt1234548,7,nm1661186,writer,screenplay
tt1234548,8,nm0514264,producer,producer
tt1234548,9,nm0448843,composer,
tt1234721,10,nm0628080,producer,producer
tt1234721,1,nm1172478,actor,
tt1234721,2,nm0000198,actor,
tt1234721,3,nm0000474,actor,
tt1234721,4,nm0180411,actress,
tt1234721,5,nm0655683,director,
tt1234721,6,nm2440587,writer,written by
tt1234721,7,nm0627159,writer,written by
tt1234721,8,nm0591160,writer,written by
tt1234721,9,nm0008953,producer,producer
tt12361974,10,nm1189346,writer,Justice League of America created by
tt12361974,1,nm0147147,actor,
tt12361974,2,nm0000255,actor,
tt12361974,3,nm2933757,actress,
tt12361974,4,nm0010736,actress,
tt12361974,5,nm0811583,director,
tt12361974,6,nm0796950,writer,Superman created by
tt12361974,7,nm0795975,writer,Superman created by
tt12361974,8,nm0006516,writer,story by
tt12361974,9,nm3263825,writer,story by
tt1240982,10,nm0022397,editor,
tt1240982,1,nm1144419,actor,
tt1240982,2,nm0000204,actress,
tt1240982,3,nm0290556,actor,
tt1240982,4,nm1727356,actor,
tt1240982,5,nm0337773,director,
tt1240982,6,nm0078897,writer,written by
tt1240982,7,nm0835959,producer,producer
tt1240982,8,nm0413011,composer,
tt1240982,9,nm0650615,cinematographer,director of photography
tt1242460,10,nm0007011,producer,producer
tt1242460,1,nm0842770,actress,
tt1242460,2,nm0000604,actor,
tt1242460,3,nm3009232,actor,
tt1242460,4,nm3838127,actor,
tt1242460,5,nm0708903,director,
tt1242460,6,nm4094284,writer,screenplay
tt1242460,7,nm2651543,writer,novel
tt1242460,8,nm0289048,producer,producer
tt1242460,9,nm0736312,producer,producer
tt1243957,10,nm0083696,producer,producer
tt1243957,1,nm0000136,actor,
tt1243957,2,nm0001401,actress,
tt1243957,3,nm0079273,actor,
tt1243957,4,nm0001096,actor,
tt1243957,5,nm0003697,director,
tt1243957,6,nm0003160,writer,screenplay
tt1243957,7,nm0271501,writer,screenplay
tt1243957,8,nm1362432,writer,"motion picture ""Anthony Zimmer"""
tt1243957,9,nm0053388,producer,producer
tt1245492,10,nm0049026,editor,
tt1245492,1,nm0290556,actor,
tt1245492,2,nm1706767,actor,
tt1245492,3,nm0736622,actor,
tt1245492,4,nm0059431,actor,
tt1245492,5,nm1698571,director,
tt1245492,6,nm1083540,writer,"based on the short film ""Jay and Seth vs. The Apocalypse"" by"
tt1245492,7,nm4384917,producer,producer
tt1245492,8,nm2273444,composer,
tt1245492,9,nm1060930,cinematographer,director of photography
tt1245526,10,nm0225146,producer,producer
tt1245526,1,nm0000246,actor,
tt1245526,2,nm0000545,actress,
tt1245526,3,nm0000151,actor,
tt1245526,4,nm0000571,actress,
tt1245526,5,nm0777881,director,
tt1245526,6,nm0388377,writer,screenplay
tt1245526,7,nm0388375,writer,screenplay
tt1245526,8,nm1979137,writer,graphic novel
tt1245526,9,nm1216642,writer,graphic novel
tt1250777,10,nm1331055,producer,producer
tt1250777,1,nm1093951,actor,
tt1250777,2,nm0000115,actor,
tt1250777,3,nm1631269,actress,
tt1250777,4,nm0113595,actor,
tt1250777,5,nm0891216,director,
tt1250777,6,nm0963359,writer,screenplay
tt1250777,7,nm2092839,writer,comic book
tt1250777,8,nm1348210,writer,comic book
tt1250777,9,nm0092061,producer,producer
tt1253863,10,nm0325927,producer,producer
tt1253863,1,nm0822982,actor,
tt1253863,2,nm1200692,actress,
tt1253863,3,nm0372176,actress,
tt1253863,4,nm0558548,actor,
tt1253863,5,nm1729171,director,
tt1253863,6,nm0811583,writer,screenplay
tt1253863,7,nm0426500,writer,screenplay
tt1253863,8,nm0588340,writer,"graphic novel ""Xerxes"""
tt1253863,9,nm0004799,producer,producer
tt1253864,10,nm0638089,producer,producer
tt1253864,1,nm0147147,actor,
tt1253864,2,nm0000620,actor,
tt1253864,3,nm0000457,actor,
tt1253864,4,nm0001151,actor,
tt1253864,5,nm0802248,director,
tt1253864,6,nm0663048,writer,written by
tt1253864,7,nm0663050,writer,written by
tt1253864,8,nm0004799,producer,producer
tt1253864,9,nm1448916,producer,producer
tt1255953,10,nm1055564,composer,
tt1255953,1,nm0044073,actress,
tt1255953,2,nm0246386,actress,
tt1255953,3,nm0309945,actor,
tt1255953,4,nm1323233,actor,
tt1255953,5,nm0898288,director,
tt1255953,6,nm1416431,writer,play
tt1255953,7,nm4034068,writer,collaboration
tt1255953,8,nm0246404,producer,producer
tt1255953,9,nm0566919,producer,producer
tt1258197,10,nm0847986,editor,
tt1258197,1,nm3065862,actress,
tt1258197,2,nm2110418,actress,
tt1258197,3,nm1812523,actress,
tt1258197,4,nm1125878,actor,
tt1258197,5,nm0371955,director,
tt1258197,6,nm3089840,writer,story
tt1258197,7,nm1060902,producer,line producer
tt1258197,8,nm1564659,composer,
tt1258197,9,nm0941335,cinematographer,
tt1259521,10,nm0924222,production_designer,
tt1259521,1,nm1393354,actress,
tt1259521,2,nm1165110,actor,
tt1259521,3,nm0404307,actress,
tt1259521,4,nm0469823,actor,
tt1259521,5,nm1206844,director,
tt1259521,6,nm0923736,writer,written by
tt1259521,7,nm0432382,composer,
tt1259521,8,nm0005687,cinematographer,director of photography
tt1259521,9,nm0489809,editor,
tt1259528,10,nm0553498,composer,
tt1259528,1,nm0124930,actor,
tt1259528,2,nm1032567,actor,
tt1259528,3,nm6578009,actor,
tt1259528,4,nm1265067,actor,
tt1259528,5,nm0345615,director,
tt1259528,6,nm0771228,writer,story by
tt1259528,7,nm0004799,producer,producer
tt1259528,8,nm2229304,producer,producer
tt1259528,9,nm0867504,producer,producer
tt1259571,10,nm0006035,composer,
tt1259571,1,nm0829576,actress,
tt1259571,2,nm1500155,actor,
tt1259571,3,nm1210124,actor,
tt1259571,4,nm0419363,actress,
tt1259571,5,nm0919363,director,
tt1259571,6,nm0742279,writer,screenplay
tt1259571,7,nm2769412,writer,"novel ""New Moon"""
tt1259571,8,nm0324041,producer,producer
tt1259571,9,nm1651942,producer,producer
tt1262416,10,nm0574097,editor,
tt1262416,1,nm0000117,actress,
tt1262416,2,nm0001073,actress,
tt1262416,3,nm0000274,actor,
tt1262416,4,nm1423955,actress,
tt1262416,5,nm0000127,director,
tt1262416,6,nm0932078,writer,written by
tt1262416,7,nm0479757,producer,producer
tt1262416,8,nm0001937,composer,
tt1262416,9,nm0005687,cinematographer,director of photography
tt1267297,10,nm0505768,producer,producer
tt1267297,1,nm0425005,actor,
tt1267297,2,nm0000457,actor,
tt1267297,3,nm0574534,actor,
tt1267297,4,nm0001212,actor,
tt1267297,5,nm0711840,director,
tt1267297,6,nm2952284,writer,screenplay by
tt1267297,7,nm0818746,writer,screenplay by
tt1267297,8,nm5610426,writer,"based on Radical Comics' ""Hercules"" by"
tt1267297,9,nm0004927,producer,producer
tt1270797,10,nm2163440,writer,Marvel's Venom character created by
tt1270797,1,nm0362766,actor,
tt1270797,2,nm0931329,actress,
tt1270797,3,nm1981893,actor,
tt1270797,4,nm2020278,actor,
tt1270797,5,nm0281508,director,
tt1270797,6,nm0684374,writer,screenplay by
tt1270797,7,nm0003298,writer,screenplay by
tt1270797,8,nm0545150,writer,screenplay by
tt1270797,9,nm0568825,writer,Marvel's Venom character created by
tt1270798,10,nm0001741,writer,story by
tt1270798,1,nm0564215,actor,
tt1270798,2,nm1055413,actor,
tt1270798,3,nm2225369,actress,
tt1270798,4,nm0000102,actor,
tt1270798,5,nm0891216,director,
tt1270798,6,nm1005420,writer,screenplay by
tt1270798,7,nm0826714,writer,screenplay by
tt1270798,8,nm0963359,writer,screenplay by
tt1270798,9,nm1417242,writer,story by
tt1272878,10,nm0298915,producer,producer
tt1272878,1,nm0000243,actor,
tt1272878,2,nm0000242,actor,
tt1272878,3,nm1745736,actress,
tt1272878,4,nm0000200,actor,
tt1272878,5,nm0466349,director,
tt1272878,6,nm1398578,writer,screenplay by
tt1272878,7,nm1556427,writer,based on the Boom! Studios graphic novels by
tt1272878,8,nm1184676,producer,producer
tt1272878,9,nm0256542,producer,producer
tt1276104,10,nm0003032,editor,
tt1276104,1,nm0330687,actor,
tt1276104,2,nm0000246,actor,
tt1276104,3,nm1289434,actress,
tt1276104,4,nm0200452,actor,
tt1276104,5,nm0426059,director,
tt1276104,6,nm0074851,producer,producer
tt1276104,7,nm0827726,producer,producer
tt1276104,8,nm1791103,composer,
tt1276104,9,nm0006911,cinematographer,director of photography
tt1277953,10,nm1129905,writer,based on the characters created by
tt1277953,1,nm0001774,actor,
tt1277953,2,nm0000586,actress,
tt1277953,3,nm0001674,actor,
tt1277953,4,nm0001710,actor,
tt1277953,5,nm0201509,director,
tt1277953,6,nm0569891,director,
tt1277953,7,nm0970447,director,
tt1277953,8,nm0000876,writer,screenplay by
tt1277953,9,nm0123666,writer,based on the characters created by
tt1279935,10,nm0343222,production_designer,
tt1279935,1,nm0136797,actor,
tt1279935,2,nm0275486,actress,
tt1279935,3,nm0000242,actor,
tt1279935,4,nm0378245,actress,
tt1279935,5,nm0506613,director,
tt1279935,6,nm0458441,writer,written by
tt1279935,7,nm0065100,composer,
tt1279935,8,nm0005871,cinematographer,director of photography
tt1279935,9,nm0956693,editor,
tt12801262,10,nm6590106,writer,story consultant
tt12801262,1,nm5016878,actor,
tt12801262,2,nm6244013,actor,
tt12801262,3,nm11735922,actress,
tt12801262,4,nm7184459,actor,
tt12801262,5,nm1154836,director,
tt12801262,6,nm5428959,writer,story by
tt12801262,7,nm1776787,writer,story by
tt12801262,8,nm0428873,writer,screenplay by
tt12801262,9,nm0528724,writer,story consultant
tt1282140,10,nm0514481,editor,
tt1282140,1,nm1297015,actress,
tt1282140,2,nm0004789,actress,
tt1282140,3,nm0046112,actor,
tt1282140,4,nm0126004,actor,
tt1282140,5,nm0323239,director,
tt1282140,6,nm1421629,writer,written by
tt1282140,7,nm0222676,producer,producer
tt1282140,8,nm0781760,composer,
tt1282140,9,nm0004142,cinematographer,director of photography
tt1284575,10,nm0028787,composer,
tt1284575,1,nm0000139,actress,
tt1284575,2,nm0781981,actor,
tt1284575,3,nm0005493,actor,
tt1284575,4,nm0700577,actress,
tt1284575,5,nm0440458,director,
tt1284575,6,nm1969144,writer,written by
tt1284575,7,nm1072409,writer,written by
tt1284575,8,nm0396720,producer,producer
tt1284575,9,nm0588612,producer,producer
tt1285016,10,nm0006894,producer,producer
tt1285016,1,nm0251986,actor,
tt1285016,2,nm1940449,actor,
tt1285016,3,nm0005493,actor,
tt1285016,4,nm1913734,actress,
tt1285016,5,nm0000399,director,
tt1285016,6,nm0815070,writer,screenplay
tt1285016,7,nm0583826,writer,"book ""The Accidental Billionaires"""
tt1285016,8,nm0116232,producer,producer
tt1285016,9,nm0149556,producer,producer
tt1288558,10,nm0063414,composer,
tt1288558,1,nm3994408,actress,
tt1288558,2,nm2057036,actor,
tt1288558,3,nm1140300,actress,
tt1288558,4,nm1086384,actor,
tt1288558,5,nm1793079,director,
tt1288558,6,nm2140186,writer,screenplay by
tt1288558,7,nm0000600,writer,"based on the motion picture ""The Evil Dead"", written by"
tt1288558,8,nm0132257,producer,producer
tt1288558,9,nm0849964,producer,producer
tt1289401,10,nm1166871,producer,producer
tt1289401,1,nm0565250,actress,
tt1289401,2,nm1325419,actress,
tt1289401,3,nm0571952,actress,
tt1289401,4,nm0428656,actress,
tt1289401,5,nm0082450,director,
tt1289401,6,nm1767754,writer,written by
tt1289401,7,nm0718645,writer,"based on the 1984 film ""Ghostbusters"" directed by"
tt1289401,8,nm0000101,writer,"based on the 1984 film ""Ghostbusters"" written by"
tt1289401,9,nm0000601,writer,"based on the 1984 film ""Ghostbusters"" written by"
tt1291150,10,nm0247653,writer,based on the Teenage Mutant Ninja Turtles characters created by
tt1291150,1,nm1083271,actress,
tt1291150,2,nm0004715,actor,
tt1291150,3,nm0001209,actor,
tt1291150,4,nm0279720,actor,
tt1291150,5,nm0509448,director,
tt1291150,6,nm0032227,writer,written by
tt1291150,7,nm0625858,writer,written by
tt1291150,8,nm2489193,writer,written by
tt1291150,9,nm0481990,writer,based on the Teenage Mutant Ninja Turtles characters created by
tt1291584,10,nm1086687,cinematographer,director of photography
tt1291584,1,nm0362766,actor,
