"('mid',)","('genre',)"
tt5439796,Comedy
tt5439796,Crime
tt5442430,Horror
tt5442430,Sci-Fi
tt5442430,Thriller
tt5462602,Comedy
tt5462602,Drama
tt5462602,Romance
tt5463162,Action
tt5463162,Adventure
tt5463162,Comedy
tt5519340,Action
tt5519340,Fantasy
tt5519340,Thriller
tt5580036,Biography
tt5580036,Comedy
tt5580036,Drama
tt5580390,Drama
tt5580390,Fantasy
tt5580390,Romance
tt5606664,Drama
tt5606664,Fantasy
tt5606664,Horror
tt5649144,Drama
tt5700672,Action
tt5700672,Horror
tt5700672,Thriller
tt5715874,Drama
tt5715874,Horror
tt5715874,Mystery
tt5726616,Drama
tt5726616,Romance
tt5727208,Crime
tt5727208,Drama
tt5727208,Thriller
tt5742374,Crime
tt5742374,Drama
tt5758778,Action
tt5758778,Adventure
tt5758778,Thriller
tt5776858,Drama
tt5776858,Romance
tt5813916,Action
tt5813916,Drama
tt5813916,War
tt5814060,Horror
tt5814060,Mystery
tt5814060,Thriller
tt5848272,Adventure
tt5848272,Animation
tt5848272,Comedy
tt5884052,Action
tt5884052,Adventure
tt5884052,Comedy
tt5886046,Action
tt5886046,Adventure
tt5886046,Horror
tt6105098,Adventure
tt6105098,Animation
tt6105098,Drama
tt6139732,Adventure
tt6139732,Comedy
tt6139732,Family
tt6146586,Action
tt6146586,Crime
tt6146586,Thriller
tt6155172,Drama
tt6264654,Action
tt6264654,Adventure
tt6264654,Comedy
tt6266538,Biography
tt6266538,Comedy
tt6266538,Drama
tt6294822,Drama
tt6320628,Action
tt6320628,Adventure
tt6320628,Sci-Fi
tt6334354,Action
tt6334354,Adventure
tt6334354,Comedy
tt6343314,Drama
tt6343314,Sport
tt6394270,Biography
tt6394270,Drama
tt6412452,Comedy
tt6412452,Drama
tt6412452,Musical
tt6450804,Action
tt6450804,Adventure
tt6450804,Sci-Fi
tt6499752,Action
tt6499752,Sci-Fi
tt6499752,Thriller
tt6565702,Action
tt6565702,Adventure
tt6565702,Sci-Fi
tt6628394,Crime
tt6628394,Drama
tt6628394,Mystery
tt6644200,Drama
tt6644200,Horror
tt6644200,Sci-Fi
tt6723592,Action
tt6723592,Sci-Fi
tt6723592,Thriller
tt6751668,Comedy
tt6751668,Drama
tt6751668,Thriller
tt6806448,Action
tt6806448,Adventure
tt6806448,Thriller
tt6823368,Drama
tt6823368,Sci-Fi
tt6823368,Thriller
tt6857112,Horror
tt6857112,Mystery
tt6857112,Thriller
tt6966692,Biography
tt6966692,Comedy
tt6966692,Drama
tt7040874,Comedy
tt7040874,Crime
tt7040874,Mystery
tt7069210,Horror
tt7069210,Mystery
tt7069210,Thriller
tt7097896,Action
tt7097896,Adventure
tt7097896,Sci-Fi
tt7126948,Action
tt7126948,Adventure
tt7126948,Fantasy
tt7131622,Comedy
tt7131622,Drama
tt7146812,Adventure
tt7146812,Animation
tt7146812,Comedy
tt7286456,Crime
tt7286456,Drama
tt7286456,Thriller
tt7349662,Biography
tt7349662,Comedy
tt7349662,Crime
tt7349950,Drama
tt7349950,Fantasy
tt7349950,Horror
tt7395114,Crime
tt7395114,Drama
tt7395114,Thriller
tt7401588,Comedy
tt7401588,Drama
tt7556122,Action
tt7556122,Adventure
tt7556122,Fantasy
tt7653254,Drama
tt7653254,Romance
tt7668870,Drama
tt7668870,Mystery
tt7668870,Thriller
tt7713068,Action
tt7713068,Adventure
tt7713068,Comedy
tt7737786,Action
tt7737786,Drama
tt7737786,Sci-Fi
tt7784604,Drama
tt7784604,Horror
tt7784604,Mystery
tt7798634,Action
tt7798634,Comedy
tt7798634,Horror
tt7846844,Action
tt7846844,Adventure
tt7846844,Crime
tt7888964,Action
tt7888964,Crime
tt7888964,Drama
tt7959026,Crime
tt7959026,Drama
tt7959026,Thriller
tt7975244,Action
tt7975244,Adventure
tt7975244,Comedy
tt7984734,Drama
tt7984734,Fantasy
tt7984734,Horror
tt7984766,Biography
tt7984766,Drama
tt7984766,History
tt7991608,Action
tt7991608,Comedy
tt7991608,Thriller
tt8079248,Comedy
tt8079248,Fantasy
tt8079248,Music
tt8106534,Action
tt8106534,Thriller
tt8110330,Comedy
tt8110330,Drama
tt8110330,Romance
tt8228288,Horror
tt8228288,Sci-Fi
tt8228288,Thriller
tt8244784,Action
tt8244784,Horror
tt8244784,Thriller
tt8332922,Drama
tt8332922,Horror
tt8332922,Sci-Fi
tt8367814,Action
tt8367814,Comedy
tt8367814,Crime
tt8404614,Biography
tt8404614,Comedy
tt8404614,Drama
tt8579674,Action
tt8579674,Drama
tt8579674,War
tt8772262,Drama
tt8772262,Horror
tt8772262,Mystery
tt8936646,Action
tt8936646,Thriller
tt8946378,Comedy
tt8946378,Crime
tt8946378,Drama
tt9032400,Action
tt9032400,Adventure
tt9032400,Fantasy
tt9243946,Action
tt9243946,Crime
tt9243946,Drama
tt9376612,Action
tt9376612,Adventure
tt9376612,Fantasy
tt9421570,Crime
tt9421570,Drama
tt9421570,Thriller
tt9484998,Comedy
tt9484998,Fantasy
tt9484998,Mystery
tt9495224,Drama
tt9495224,Fantasy
tt9495224,Mystery
tt9620292,Crime
tt9620292,Drama
tt9620292,Mystery
tt9770150,Drama
tt9777666,Action
tt9777666,Adventure
tt9777666,Drama
tt9893250,Comedy
tt9893250,Crime
tt9893250,Drama
