"('mid',)","('pid',)"
tt5083738,nm7629302
tt5083738,nm1110111
tt5095030,nm0571344
tt5095030,nm1273099
tt5095030,nm0748620
tt5095030,nm3029372
tt5095030,nm2592245
tt5095030,nm0498278
tt5095030,nm1293367
tt5095030,nm0456158
tt5104604,nm0027572
tt5104604,nm0178910
tt5104604,nm0005403
tt5104604,nm1440081
tt5109280,nm5945690
tt5109280,nm1004604
tt5109280,nm2128363
tt5109280,nm2320658
tt5109280,nm2788015
tt5109280,nm1195697
tt5109280,nm0727960
tt5109280,nm0920031
tt5109784,nm0004716
tt5140878,nm2477891
tt5164214,nm0002657
tt5164214,nm6035700
tt5164214,nm0425138
tt5164214,nm0751207
tt5164432,nm7698350
tt5164432,nm0074165
tt5164432,nm4170842
tt5308322,nm1245146
tt5311514,nm1396121
tt5311514,nm1038805
tt5362988,nm0792263
tt5363618,nm2942187
tt5363618,nm3473150
tt5363618,nm0161834
tt5433138,nm0143403
tt5433138,nm0510912
tt5433138,nm2073574
tt5433138,nm0860155
tt5439796,nm0039583
tt5442430,nm1014201
tt5442430,nm1116660
tt5462602,nm5077137
tt5462602,nm3529685
tt5463162,nm1014201
tt5463162,nm1116660
tt5463162,nm0005351
tt5463162,nm0509580
tt5463162,nm1436760
tt5519340,nm0484840
tt5580036,nm0737216
tt5580390,nm0868219
tt5580390,nm0961827
tt5606664,nm1093039
tt5606664,nm0000175
tt5649144,nm0048918
tt5649144,nm2022341
tt5700672,nm6711056
tt5700672,nm3613566
tt5715874,nm0487166
tt5715874,nm3328207
tt5726616,nm0412465
tt5726616,nm6056595
tt5727208,nm2563482
tt5727208,nm1343394
tt5727208,nm1509478
tt5742374,nm0708903
tt5742374,nm0024718
tt5758778,nm1098493
tt5776858,nm0000759
tt5813916,nm3809021
tt5814060,nm2477891
tt5814060,nm1490123
tt5848272,nm1601882
tt5848272,nm0962596
tt5848272,nm0601781
tt5848272,nm0714114
tt5848272,nm2888684
tt5884052,nm2021624
tt5884052,nm1658012
tt5884052,nm1224299
tt5884052,nm2081046
tt5884052,nm2270979
tt5884052,nm0846969
tt5884052,nm2242949
tt5884052,nm2095966
tt5884052,nm2298593
tt5886046,nm0776885
tt5886046,nm3481322
tt6105098,nm0622288
tt6105098,nm0575293
tt6105098,nm0731271
tt6105098,nm0941314
tt6139732,nm0041864
tt6139732,nm0005363
tt6146586,nm4401003
tt6146586,nm8748334
tt6146586,nm2384772
tt6146586,nm0009207
tt6155172,nm0190859
tt6264654,nm1073238
tt6264654,nm0672015
tt6266538,nm0570912
tt6294822,nm2176283
tt6294822,nm1802857
tt6320628,nm0571344
tt6320628,nm1273099
tt6320628,nm0498278
tt6320628,nm0228492
tt6334354,nm0348181
tt6343314,nm3541432
tt6343314,nm0000230
tt6343314,nm0672011
tt6343314,nm1854539
tt6343314,nm3363032
tt6343314,nm4023702
tt6394270,nm1017488
tt6412452,nm0001054
tt6412452,nm0001053
tt6412452,nm0518711
tt6412452,nm0925481
tt6450804,nm0275286
tt6450804,nm1221634
tt6450804,nm0712753
tt6450804,nm0000116
tt6450804,nm0251050
tt6450804,nm0295264
tt6450804,nm0005036
tt6499752,nm1191481
tt6565702,nm1334526
tt6628394,nm1206844
tt6644200,nm1456816
tt6644200,nm1399714
tt6644200,nm1024677
tt6723592,nm0634240
tt6751668,nm0094435
tt6751668,nm8243301
tt6806448,nm0604555
tt6806448,nm1510800
tt6806448,nm0860155
tt6823368,nm0796117
tt6857112,nm1443502
tt6966692,nm0885014
tt6966692,nm0192942
tt6966692,nm0268380
tt7040874,nm9079127
tt7040874,nm0789366
tt7069210,nm0424901
tt7069210,nm1490123
tt7069210,nm0370937
tt7069210,nm0370928
tt7097896,nm0545150
tt7097896,nm0362766
tt7126948,nm0420941
tt7126948,nm0424315
tt7126948,nm1709264
tt7126948,nm0551376
tt7131622,nm0000233
tt7146812,nm0768959
tt7146812,nm1291392
tt7146812,nm3268751
tt7286456,nm0680846
tt7286456,nm0798788
tt7286456,nm0004170
tt7286456,nm0277730
tt7286456,nm1047603
tt7349662,nm4478735
tt7349662,nm5161275
tt7349662,nm0932551
tt7349662,nm0000490
tt7349662,nm9259302
tt7349950,nm0000175
tt7349950,nm2477891
tt7395114,nm1290515
tt7395114,nm10101337
tt7395114,nm5675928
tt7401588,nm1890845
tt7401588,nm1898234
tt7556122,nm1421638
tt7556122,nm8030368
tt7653254,nm0000876
tt7668870,nm3792134
tt7668870,nm3539578
tt7713068,nm5429637
tt7713068,nm0227704
tt7713068,nm0863622
tt7737786,nm2133655
tt7784604,nm4170048
tt7798634,nm2361509
tt7798634,nm1459583
tt7846844,nm2113666
tt7846844,nm9540892
tt7846844,nm0236279
tt7888964,nm4401003
tt7959026,nm1010405
tt7959026,nm10095627
tt7975244,nm0440458
tt7975244,nm0684374
tt7975244,nm0003298
tt7975244,nm0885575
tt7984734,nm3211470
tt7984734,nm3220455
tt7984766,nm2391575
tt7984766,nm0249291
tt7991608,nm1098493
tt8079248,nm0193485
tt8079248,nm0058539
tt8106534,nm1116660
tt8106534,nm1014201
tt8110330,nm4264671
tt8110330,nm7929999
tt8110330,nm2354099
tt8110330,nm2352210
tt8110330,nm1981261
tt8228288,nm1457642
tt8228288,nm1038878
tt8244784,nm7226510
tt8244784,nm0511541
tt8332922,nm1024677
tt8332922,nm1456816
tt8332922,nm1399714
tt8367814,nm0005363
tt8367814,nm6842463
tt8367814,nm3044095
tt8367814,nm2580983
tt8404614,nm0565026
tt8579674,nm0005222
tt8579674,nm4880670
tt8772262,nm4170048
tt8936646,nm0751648
tt8936646,nm3133666
tt8936646,nm0751577
tt8936646,nm11461720
tt8946378,nm0426059
tt9032400,nm2125482
tt9032400,nm1522597
tt9032400,nm2535716
tt9032400,nm3303922
tt9032400,nm0456158
tt9243946,nm0319213
tt9376612,nm1709264
tt9376612,nm2308774
tt9376612,nm6150131
tt9376612,nm1921680
tt9376612,nm4160687
tt9421570,nm4446305
tt9421570,nm7546166
tt9421570,nm3764055
tt9484998,nm4460791
tt9484998,nm3817317
tt9495224,nm0111765
tt9620292,nm2193504
tt9770150,nm2125482
tt9770150,nm9572798
tt9777666,nm3916149
tt9893250,nm2128335
